tt0108052,Schindler's List,Academy Award for Best Picture
tt0108052,Schindler's List,Academy Award for Best Cinematography
tt0335266,Lost in Translation,BAFTA Award for Best Actress in a Leading Role
tt0335266,Lost in Translation,New York Film Critics Circle Award for Best Director
tt0335266,Lost in Translation,Chlotrudis Award for Best Film
tt0335266,Lost in Translation,Satellite Award for Best Original Screenplay
tt0335266,Lost in Translation,BAFTA Award for Best Editing
tt0108052,Schindler's List,BAFTA Award for Best Film
tt0108052,Schindler's List,Academy Award for Best Production Design
tt0040897,The Treasure of the Sierra Madre,Academy Award for Best Director
tt0040897,The Treasure of the Sierra Madre,Academy Award for Best Supporting Actor
tt0108052,Schindler's List,National Board of Review Award for Best Film
tt0108052,Schindler's List,National Board of Review: Top Ten Films
tt0335266,Lost in Translation,Golden Globe Award for Best Screenplay
tt0335266,Lost in Translation,Boston Society of Film Critics Award for Best Actor
tt0108052,Schindler's List,Academy Award for Best Film Editing
tt0108052,Schindler's List,Academy Award for Best Original Score
tt0040897,The Treasure of the Sierra Madre,"Academy Award for Best Writing, Adapted Screenplay"
tt0108052,Schindler's List,Dallas-Fort Worth Film Critics Association Award for Best Film
tt0108052,Schindler's List,Amanda Award for Best Foreign Feature Film
tt0040897,The Treasure of the Sierra Madre,National Board of Review: Top Ten Films
tt0067116,The French Connection,Academy Award for Best Picture
tt0067116,The French Connection,Academy Award for Best Director
tt0067116,The French Connection,Academy Award for Best Actor
tt0067116,The French Connection,"Academy Award for Best Writing, Adapted Screenplay"
tt0067116,The French Connection,Academy Award for Best Film Editing
tt0067116,The French Connection,National Board of Review: Top Ten Films
tt0335266,Lost in Translation,Boston Society of Film Critics Award for Best Actress
tt0335266,Lost in Translation,César Award for Best Foreign Film
tt0335266,Lost in Translation,Chicago Film Critics Association Award for Best Actor
tt0335266,Lost in Translation,Chlotrudis Award for Best Director
tt0335266,Lost in Translation,Independent Spirit Award for Best Screenplay
tt0335266,Lost in Translation,German Film Award for Best No-German Film
tt0335266,Lost in Translation,New York Film Critics Circle Award for Best Actor
tt0335266,Lost in Translation,National Board of Review: Top Ten Films
tt0335266,Lost in Translation,National Society of Film Critics Award for Best Actor
tt0335266,Lost in Translation,Independent Spirit Award for Best Director
tt0335266,Lost in Translation,Independent Spirit Award for Best Male Lead
tt0335266,Lost in Translation,Bodil Award for Best American Film
tt0335266,Lost in Translation,Chicago Film Critics Association Award for Best Cinematography
tt0335266,Lost in Translation,Chicago Film Critics Association Award for Best Screenplay
tt0335266,Lost in Translation,Florida Film Critics Circle Award for Best Screenplay
tt0335266,Lost in Translation,San Francisco Film Critics Circle Award for Best Actor
tt0335266,Lost in Translation,San Francisco Film Critics Circle Award for Best Film
tt1139797,Let the Right One In,Guldbagge Award for Best Cinematography
tt1139797,Let the Right One In,Guldbagge Award for Best Director
tt1139797,Let the Right One In,Guldbagge Award for Best Screenplay
tt1139797,Let the Right One In,Dragon Award Best Nordic Film
tt0335266,Lost in Translation,Southeastern Film Critics Association Award for Best Actor
tt0335266,Lost in Translation,Southeastern Film Critics Association Award for Best Original Screenplay
tt0335266,Lost in Translation,Toronto Film Critics Association Award for Best Film
tt0335266,Lost in Translation,Vancouver Film Critics Circle Award for Best Film
tt0335266,Lost in Translation,Washington D.C. Area Film Critics Association Award for Best Director
tt0335266,Lost in Translation,Washington D.C. Area Film Critics Association Award for Best Film
tt0335266,Lost in Translation,Washington D.C. Area Film Critics Association Award for Best Original Screenplay
tt0335266,Lost in Translation,Writers Guild of America Award for Best Original Screenplay
tt0335266,Lost in Translation,Toronto Film Critics Association Award for Best Actor
tt0335266,Lost in Translation,Satellite Award for Best Actor in a Musical or Comedy
tt0335266,Lost in Translation,International Cinephile Society Award for Best Actor
tt1038988,Rec,Ignotus Award for Best Audiovisual Production
tt0082766,Mommie Dearest,Golden Raspberry Award for Worst Picture
tt0082766,Mommie Dearest,Golden Raspberry Award for Worst Actress
tt0082766,Mommie Dearest,Golden Raspberry Award for Worst Supporting Actor
tt0082766,Mommie Dearest,Golden Raspberry Award for Worst Supporting Actress
tt0082766,Mommie Dearest,Golden Raspberry Award for Worst Screenplay
tt0085863,The Lonely Lady,Golden Raspberry Award for Worst Musical Score
tt0085863,The Lonely Lady,Golden Raspberry Award for Worst Picture
tt0120802,The Red Violin,Academy Award for Best Original Score
tt0120802,The Red Violin,Academy of Canadian Cinema and Television Award for Best Motion Picture
tt0104389,The Hand That Rocks the Cradle,MTV Movie Award for Best Villain
tt0085863,The Lonely Lady,Golden Raspberry Award for Worst Actress
tt0085863,The Lonely Lady,Golden Raspberry Award for Worst Director
tt0085863,The Lonely Lady,Golden Raspberry Award for Worst Original Song
tt0085863,The Lonely Lady,Golden Raspberry Award for Worst Screenplay
tt0091530,The Mission,Academy Award for Best Cinematography
tt0091530,The Mission,Palme d'Or
tt0134119,The Talented Mr. Ripley,National Board of Review: Top Ten Films
tt0052561,Anatomy of a Murder,National Board of Review: Top Ten Films
tt0120520,The Wings of the Dove,National Board of Review: Top Ten Films
tt1019452,A Serious Man,National Board of Review: Top Ten Films
tt0091530,The Mission,National Board of Review: Top Ten Films
tt0107048,Groundhog Day,BMI Film & TV Awards
tt0107048,Groundhog Day,Saturn Award for Best Actress
tt0107048,Groundhog Day,BAFTA Award for Best Original Screenplay
tt0107048,Groundhog Day,MTV Movie & TV Awards
tt0107048,Groundhog Day,British Comedy Awards
tt0033712,Here Comes Mr. Jordan,"Academy Award for Best Writing, Adapted Screenplay"
tt0033712,Here Comes Mr. Jordan,Academy Award for Best Story
tt0033712,Here Comes Mr. Jordan,National Board of Review: Top Ten Films
tt0870984,Antichrist,Nordic Council Film Prize
tt0870984,Antichrist,European Film Award for Best Cinematographer
tt0032904,The Philadelphia Story,Academy Award for Best Actor
tt0032904,The Philadelphia Story,"Academy Award for Best Writing, Adapted Screenplay"
tt0086190,Star Wars: Episode VI – Return of the Jedi,Saturn Award for Best Science Fiction Film
tt0086190,Star Wars: Episode VI – Return of the Jedi,Hugo Award for Best Dramatic Presentation
tt0061811,In the Heat of the Night,Academy Award for Best Picture
tt0127536,Elizabeth,Academy Award for Best Makeup and Hairstyling
tt0127536,Elizabeth,National Board of Review: Top Ten Films
tt0061811,In the Heat of the Night,Academy Award for Best Actor
tt0061811,In the Heat of the Night,"Academy Award for Best Writing, Adapted Screenplay"
tt0061811,In the Heat of the Night,Academy Award for Best Film Editing
tt0185183,Battlefield Earth,Golden Raspberry Award for Worst Actor
tt0185183,Battlefield Earth,Golden Raspberry Award for Worst Supporting Actor
tt0185183,Battlefield Earth,Golden Raspberry Award for Worst Director
tt0185183,Battlefield Earth,Golden Raspberry Award for Worst Screenplay
tt0185183,Battlefield Earth,Golden Raspberry Award for Worst Screen Couple/Ensemble
tt0185183,Battlefield Earth,Golden Raspberry Award for Worst Picture
tt0061811,In the Heat of the Night,Academy Award for Best Sound
tt0049261,Giant,Academy Award for Best Director
tt1659337,The Perks of Being a Wallflower,National Board of Review: Top Ten Films
tt1305806,The Secret in Their Eyes,Academy Award for Best International Feature Film
tt0096486,Young Einstein,AACTA Award for Best Original Music Score
tt0110631,Nightwatch,Bodil Award for Best Actress in a Supporting Role
tt0110631,Nightwatch,Robert Award for Best Danish Film
tt1340800,Tinker Tailor Soldier Spy,European Film Award for Best Composer
tt1340800,Tinker Tailor Soldier Spy,European Film Award for Best Production Designer
tt0277027,I Am Sam,Producers Guild Stanley Kramer Award
tt0283509,No Man's Land,European Film Award for Best Screenwriter
tt0283509,No Man's Land,Academy Award for Best International Feature Film
tt0222012,Hey Ram,National Film Award for Best Special Effects
tt0283509,No Man's Land,Golden Globe Award for Best Non-English Language Film
tt0379786,Serenity,Nebula Award for Best Script
tt0379786,Serenity,"Hugo Award for Best Dramatic Presentation, Long Form"
tt0379786,Serenity,Saturn Award for Best Supporting Actress
tt0110322,Legends of the Fall,Academy Award for Best Cinematography
tt0129167,The Iron Giant,Genesis Award
tt0074119,All the President's Men,Academy Award for Best Supporting Actor
tt0074119,All the President's Men,"Academy Award for Best Writing, Adapted Screenplay"
tt0074119,All the President's Men,Academy Award for Best Production Design
tt0074119,All the President's Men,National Board of Review: Top Ten Films
tt0074119,All the President's Men,Academy Award for Best Sound
tt0074119,All the President's Men,National Board of Review Award for Best Film
tt0913968,The Warlords,Hong Kong Film Award for Best Film
tt0913968,The Warlords,Golden Horse Award for Best Feature Film
tt0100157,Misery,Academy Award for Best Actress
tt0081568,The Stunt Man,National Board of Review: Top Ten Films
tt0105275,Romper Stomper,AACTA Award for Best Actor in a Leading Role
tt0105275,Romper Stomper,AACTA Award for Best Original Music Score
tt0105275,Romper Stomper,AACTA Award for Best Sound
tt0077138,The Tree of Wooden Clogs,César Award for Best Foreign Film
tt0077138,The Tree of Wooden Clogs,Palme d'Or
tt0077138,The Tree of Wooden Clogs,David di Donatello for Best Film
tt1064932,Bienvenue chez les Ch'tis,Audience Award of the Alpe d'Huez International Comedy Film Festival
tt0042367,Cyrano de Bergerac,Academy Award for Best Actor
tt0042367,Cyrano de Bergerac,National Board of Review: Top Ten Films
tt0993846,The Wolf of Wall Street,National Board of Review: Top Ten Films
tt0037988,The Picture of Dorian Gray,"Academy Award for Best Cinematography, Black-and-White"
tt0037988,The Picture of Dorian Gray,Golden Globe Award for Best Supporting Actress – Motion Picture
tt0132477,October Sky,Broadcast Film Critics Association Award for Best Family Film
tt0132477,October Sky,Writers Guild of America Award
tt1068646,The Class,Palme d'Or
tt1068646,The Class,César Award for Best Adaptation
tt1068646,The Class,Independent Spirit Award for Best Foreign Film
tt0089941,Runaway Train,Golden Globe Award for Best Actor – Motion Picture Drama
tt0113101,Four Rooms,Golden Raspberry Award for Worst Supporting Actress
tt1616195,J. Edgar,National Board of Review: Top Ten Films
tt0027652,Fury,National Board of Review: Top Ten Films
tt1263750,Room in Rome,Turia Award for Best New Actress
tt0065724,Five Easy Pieces,New York Film Critics Circle Award for Best Director
tt0065724,Five Easy Pieces,Golden Globe Award for Best Supporting Actress – Motion Picture
tt0065724,Five Easy Pieces,National Board of Review: Top Ten Films
tt0043338,Ace in the Hole,National Film Registry
tt0065724,Five Easy Pieces,National Society of Film Critics Award for Best Supporting Actress
tt0065724,Five Easy Pieces,New York Film Critics Circle Award for Best Film
tt0046534,The War of the Worlds,Academy Award for Best Special Effects
tt0082511,Hell Night,Sitges Film Festival best special effects award
tt0066319,Ryan's Daughter,Academy Award for Best Supporting Actor
tt0066319,Ryan's Daughter,Academy Award for Best Cinematography
tt0066319,Ryan's Daughter,National Board of Review: Top Ten Films
tt0352994,Walk on Water,Ophir Award for best feature film
tt0048380,Mister Roberts,Academy Award for Best Supporting Actor
tt0048380,Mister Roberts,National Board of Review: Top Ten Films
tt0094631,Alien Nation,Saturn Award for Best Science Fiction Film
tt0068909,Man of La Mancha,National Board of Review: Top Ten Films
tt0093416,The Lighthorsemen,AACTA Award for Best Original Music Score
tt0093416,The Lighthorsemen,AACTA Award for Best Sound
tt0083542,Alone in the Dark,Sitges Film Festival Best Actress award
tt0095484,Lady in White,Young Artist Awards
tt0080016,Thirst,Sitges Film Festival best special effects award
tt1682181,Bully,Producers Guild Stanley Kramer Award
tt1791528,Inherent Vice,National Board of Review: Top Ten Films
tt3007512,The Water Diviner,AACTA Award for Best Film
tt3007512,The Water Diviner,AACTA Award for Best Actor in a Supporting Role
tt3007512,The Water Diviner,AACTA Award for Best Costume Design
tt2582802,Whiplash,Grand prix du Festival de Deauville
tt2582802,Whiplash,Sundance Film Festival U.S. Dramatic Grand Jury Prize Award
tt2582802,Whiplash,Academy Award for Best Supporting Actor
tt2582802,Whiplash,Academy Award for Best Film Editing
tt2582802,Whiplash,Academy Award for Best Sound
tt2582802,Whiplash,Sundance Audience Award: U.S. Dramatic
tt4034354,Swiss Army Man,Sundance U.S. Directing Award: Dramatic
tt4034354,Swiss Army Man,Sitges Film Festival Best Feature-Length Film award
imdb_id,title,award_label
tt0116329,Fly Away Home,Genesis Award
tt1074638,Skyfall,Academy Award for Best Sound Editing
tt2488496,Star Wars: Episode VII – The Force Awakens,Saturn Award for Best Special Effects
tt2488496,Star Wars: Episode VII – The Force Awakens,MTV Movie Award for Best Movie
tt2488496,Star Wars: Episode VII – The Force Awakens,BAFTA Award for Best Special Visual Effects
tt2488496,Star Wars: Episode VII – The Force Awakens,Saturn Award for Best Writing
tt2488496,Star Wars: Episode VII – The Force Awakens,MTV Movie Award for Best Breakthrough Performance
tt2488496,Star Wars: Episode VII – The Force Awakens,MTV Movie Award for Best Villain
tt2488496,Star Wars: Episode VII – The Force Awakens,Saturn Award for Best Science Fiction Film
tt2488496,Star Wars: Episode VII – The Force Awakens,Saturn Award for Best Supporting Actor
tt2488496,Star Wars: Episode VII – The Force Awakens,Saturn Award for the Best Actor
tt2488496,Star Wars: Episode VII – The Force Awakens,Saturn Award for Best Music
tt2488496,Star Wars: Episode VII – The Force Awakens,Empire Award for Best Director
tt2488496,Star Wars: Episode VII – The Force Awakens,Saturn Award for Best Make-up
tt2488496,Star Wars: Episode VII – The Force Awakens,Empire Award for Best Sci-Fi/Fantasy
tt2488496,Star Wars: Episode VII – The Force Awakens,Grammy Award for Best Score Soundtrack for Visual Media
tt2488496,Star Wars: Episode VII – The Force Awakens,Saturn Award for Best Editing
tt2488496,Star Wars: Episode VII – The Force Awakens,Empire Award for Best Female Newcomer
tt2488496,Star Wars: Episode VII – The Force Awakens,Empire Award for Best Male Newcomer
tt0139654,Training Day,Academy Award for Best Actor
tt0139654,Training Day,MTV Movie Award for Best Villain
tt0078875,The Tin Drum,Academy Award for Best International Feature Film
tt0078875,The Tin Drum,Palme d'Or
tt0161860,Nowhere in Africa,Academy Award for Best International Feature Film
tt0138097,Shakespeare in Love,"Academy Award for Best Writing, Original Screenplay"
tt0138097,Shakespeare in Love,Academy Award for Best Picture
tt0082198,Conan the Barbarian,Saturn Award for Best Actress
tt0138097,Shakespeare in Love,Academy Award for Best Actress
tt0138097,Shakespeare in Love,Academy Award for Best Supporting Actress
tt0477348,No Country for Old Men,Academy Award for Best Picture
tt0138097,Shakespeare in Love,National Board of Review: Top Ten Films
tt0138097,Shakespeare in Love,Academy Award for Best Original Musical or Comedy Score
tt0138097,Shakespeare in Love,Academy Award for Best Costume Design
tt0138097,Shakespeare in Love,Academy Award for Best Production Design
tt0477348,No Country for Old Men,"Academy Award for Best Writing, Adapted Screenplay"
tt0477348,No Country for Old Men,Academy Award for Best Director
tt0477348,No Country for Old Men,Academy Award for Best Supporting Actor
tt0435761,Toy Story 3,Academy Award for Best Animated Feature
tt0435761,Toy Story 3,National Board of Review: Top Ten Films
tt0477348,No Country for Old Men,National Board of Review Award for Best Film
tt0477348,No Country for Old Men,National Board of Review: Top Ten Films
tt0477348,No Country for Old Men,Dallas-Fort Worth Film Critics Association Award for Best Film
tt0166924,Mulholland Drive,César Award for Best Foreign Film
tt0166924,Mulholland Drive,National Board of Review: Top Ten Films
tt0118884,Contact,Hugo Award for Best Dramatic Presentation
tt0800369,Thor,Saturn Award for Best Costume
tt0800369,Thor,Empire Award for Best Sci-Fi/Fantasy
tt0800369,Thor,Empire Award for Best Male Newcomer
tt0800369,Thor,Film and Television Music Award for Top Box Office Films
tt0800369,Thor,Film & TV Theme Awards – Film Awards
tt0800369,Thor,Taurus World Stunt Award for Best Overall Stunt by a Stunt Woman
tt0172495,Gladiator,Academy Award for Best Picture
tt0172495,Gladiator,Academy Award for Best Actor
tt0172495,Gladiator,BAFTA Award for Best Film
tt0172495,Gladiator,National Board of Review: Top Ten Films
tt0172495,Gladiator,Academy Award for Best Costume Design
tt0172495,Gladiator,Academy Award for Best Visual Effects
tt0172495,Gladiator,Academy Award for Best Sound
tt0118749,Boogie Nights,National Board of Review: Top Ten Films
tt0276919,Dogville,European Film Award for Best Cinematographer
tt0032976,Rebecca,Academy Award for Best Picture
tt1136608,District 9,Saturn Award for Best International Film
tt0185125,All About My Mother,Academy Award for Best International Feature Film
tt0185125,All About My Mother,European Film Award for Best Film
tt0032976,Rebecca,National Board of Review: Top Ten Films
tt0032976,Rebecca,"Academy Award for Best Cinematography, Black-and-White"
tt0097499,Henry V,Academy Award for Best Costume Design
tt0097499,Henry V,National Board of Review Award for Best Director
tt0097499,Henry V,BAFTA Award for Best Direction
tt0371746,Iron Man,Saturn Award for Best Science Fiction Film
tt0371746,Iron Man,MTV Movie Award for Best Summer Movie So Far
tt0371746,Iron Man,Saturn Award for the Best Actor
tt0371746,Iron Man,Saturn Award for Best Director
tt0185125,All About My Mother,César Award for Best Foreign Film
tt0185125,All About My Mother,European Film Award for Best Actress
tt0185125,All About My Mother,European Film Award - People's Choice Award for Best Director
tt0371746,Iron Man,American Film Institute Awards
tt0371746,Iron Man,Satellite Award for Best Editing
tt0371746,Iron Man,Taurus World Stunt Awards for Hardest Hit
tt0371746,Iron Man,Taurus World Stunt Awards for Best Fire Stunt
tt0371746,Iron Man,Film and Television Music Award for Top Box Office Films
tt0097499,Henry V,European Film Award for Best Actor
tt0097499,Henry V,National Board of Review: Top Ten Films
tt0097499,Henry V,Young European Film of the Year
tt0298203,8 Mile,MTV Movie Award for Best Male Performance
tt0056172,Lawrence of Arabia,Academy Award for Best Picture
tt0056172,Lawrence of Arabia,Academy Award for Best Director
tt0056172,Lawrence of Arabia,Academy Award for Best Film Editing
tt0056172,Lawrence of Arabia,Academy Award for Best Original Score
tt0056172,Lawrence of Arabia,Academy Award for Best Sound
tt0056172,Lawrence of Arabia,"Academy Award for Best Art Direction, Color"
tt0056172,Lawrence of Arabia,National Board of Review: Top Ten Films
tt0056172,Lawrence of Arabia,Silver nugget for the best foreign film
tt0056172,Lawrence of Arabia,"Academy Award for Best Cinematography, Color"
tt0105695,Unforgiven,Academy Award for Best Picture
tt0105695,Unforgiven,Academy Award for Best Director
tt0105695,Unforgiven,Academy Award for Best Supporting Actor
tt0105695,Unforgiven,National Society of Film Critics Award for Best Supporting Actor
tt0105695,Unforgiven,Academy Award for Best Film Editing
tt0105695,Unforgiven,Los Angeles Film Critics Association Award for Best Actor
tt0105695,Unforgiven,Los Angeles Film Critics Association Award for Best Director
tt0105695,Unforgiven,BAFTA Award for Best Actor in a Supporting Role
tt0105695,Unforgiven,Golden Globe Award for Best Director
tt0105695,Unforgiven,Golden Globe Award for Best Supporting Actor – Motion Picture
tt0105695,Unforgiven,National Board of Review: Top Ten Films
tt0105695,Unforgiven,Dallas-Fort Worth Film Critics Association Award for Best Film
tt0105695,Unforgiven,Directors Guild of America Award for Outstanding Directing – Feature Film
tt0105695,Unforgiven,National Society of Film Critics Award for Best Screenplay
tt0105695,Unforgiven,Los Angeles Film Critics Association Award for Best Film
tt0105695,Unforgiven,National Society of Film Critics Award for Best Director
tt0105695,Unforgiven,London Film Critics Circle Award for Film of the Year
tt0105695,Unforgiven,National Society of Film Critics Award for Best Film
tt0095016,Die Hard,Japan Academy Prize for Outstanding Foreign Language Film
tt0111282,Stargate,Saturn Award for Best Science Fiction Film
tt0289043,28 Days Later,European Film Award for Best Cinematographer
tt0265086,Black Hawk Down,National Board of Review: Top Ten Films
tt0265086,Black Hawk Down,Academy Award for Best Film Editing
tt0265086,Black Hawk Down,Academy Award for Best Sound
tt0108122,Short Cuts,Golden Lion
tt0108122,Short Cuts,National Board of Review: Top Ten Films
tt0119116,The Fifth Element,César Award for Best Director
tt0119116,The Fifth Element,César Award for Best Cinematography
tt0119116,The Fifth Element,BAFTA Award for Best Special Visual Effects
tt0119116,The Fifth Element,César Award for Best Production Design
tt0327056,Mystic River,Academy Award for Best Actor
tt0327056,Mystic River,National Board of Review Award for Best Film
tt0327056,Mystic River,National Board of Review: Top Ten Films
tt0327056,Mystic River,International Cinephile Society Award for Best Ensemble
tt0327056,Mystic River,Academy Award for Best Supporting Actor
tt0327056,Mystic River,César Award for Best Foreign Film
tt0964517,The Fighter,Academy Award for Best Supporting Actor
tt0964517,The Fighter,Academy Award for Best Supporting Actress
tt0964517,The Fighter,National Board of Review: Top Ten Films
tt0347048,Head-On,European Film Award - People's Choice Award for Best Director
tt0347048,Head-On,Golden Bear
tt0347048,Head-On,European Film Award for Best Film
tt0070510,Paper Moon,Silver nugget for the best foreign film
tt1124035,The Ides of March,National Board of Review: Top Ten Films
tt0071141,Ali: Fear Eats the Soul,Silver nugget for the best foreign film
tt0071141,Ali: Fear Eats the Soul,Prize of the Ecumenical Jury Cannes
tt0070510,Paper Moon,Academy Award for Best Supporting Actress
tt0070510,Paper Moon,National Board of Review: Top Ten Films
tt0086837,2010: The Year We Make Contact,Hugo Award for Best Dramatic Presentation
tt0044081,A Streetcar Named Desire,Academy Award for Best Actress
tt0044081,A Streetcar Named Desire,Academy Award for Best Supporting Actor
tt0044081,A Streetcar Named Desire,Academy Award for Best Supporting Actress
tt0050986,Wild Strawberries,Golden Bear
tt0050986,Wild Strawberries,Silver nugget for the best foreign film
tt0120603,Beloved,NAACP Image Award for Outstanding Actor in a Motion Picture
tt0044081,A Streetcar Named Desire,Grand Jury Prize of the Venice Film Festival
tt0044081,A Streetcar Named Desire,National Board of Review: Top Ten Films
tt0486655,Stardust,"Hugo Award for Best Dramatic Presentation, Long Form"
tt0486655,Stardust,GLAAD Media Award for Outstanding Film – Wide Release
tt0044081,A Streetcar Named Desire,"Academy Award for Best Art Direction, Black and White"
tt0130827,Run Lola Run,Online Film Critics Society Award for Best Foreign Language Film
tt0130827,Run Lola Run,Kansas City Film Critics Circle Award for Best Foreign Language Film
tt0130827,Run Lola Run,Bavarian Film Awards (Best Production)
tt0130827,Run Lola Run,Southeastern Film Critics Association Award for Best Foreign Language Film
tt0027698,The Great Ziegfeld,Academy Award for Best Actress
tt0027698,The Great Ziegfeld,Academy Award for Best Picture
tt0072684,Barry Lyndon,Academy Award for Best Production Design
tt0072684,Barry Lyndon,National Board of Review Award for Best Film
tt0072684,Barry Lyndon,National Board of Review: Top Ten Films
tt0072684,Barry Lyndon,Academy Award for Best Original Song Score
tt0072684,Barry Lyndon,Academy Award for Best Cinematography
tt0072684,Barry Lyndon,Academy Award for Best Costume Design
tt0096438,Who Framed Roger Rabbit,Academy Award for Best Film Editing
tt0096438,Who Framed Roger Rabbit,Academy Award for Best Visual Effects
tt0105682,A Heart in Winter,European Film Award for Best Actor
tt0096438,Who Framed Roger Rabbit,Academy Award for Best Sound Editing
tt0096438,Who Framed Roger Rabbit,Hugo Award for Best Dramatic Presentation
tt0080855,Heaven's Gate,Golden Raspberry Award for Worst Director
tt1017460,Splice,Sitges Film Festival best special effects award
tt0204709,Une liaison pornographique,Tromsø International Film Festival's audience award
tt0103064,Terminator 2: Judgment Day,Academy Award for Best Visual Effects
tt0103064,Terminator 2: Judgment Day,Academy Award for Best Makeup and Hairstyling
tt0103064,Terminator 2: Judgment Day,Academy Award for Best Sound Editing
tt0103064,Terminator 2: Judgment Day,Academy Award for Best Sound
tt0103064,Terminator 2: Judgment Day,Saturn Award for Best Science Fiction Film
tt0103064,Terminator 2: Judgment Day,Hugo Award for Best Dramatic Presentation
tt1655442,The Artist,Academy Award for Best Picture
tt1655442,The Artist,Academy Award for Best Director
tt1655442,The Artist,Academy Award for Best Actor
tt1655442,The Artist,Academy Award for Best Costume Design
tt1655442,The Artist,Academy Award for Best Original Score
tt1655442,The Artist,Golden Globe Award for Best Actor – Motion Picture Musical or Comedy
tt1655442,The Artist,César Award for Best Film
tt1655442,The Artist,Lumières Award
tt1655442,The Artist,European Film Award for Best Composer
tt1655442,The Artist,National Board of Review: Top Ten Films
tt1655442,The Artist,Palm Dog Award
tt0111161,The Shawshank Redemption,National Board of Review: Top Ten Films
tt0111161,The Shawshank Redemption,American Society of Cinematographers Award for Outstanding Achievement in Cinematography in Theatrical Releases
tt0077928,Midnight Express,"Academy Award for Best Writing, Adapted Screenplay"
tt0077928,Midnight Express,Academy Award for Best Original Score
tt0077928,Midnight Express,BAFTA Award for Best Actor in a Supporting Role
tt0077928,Midnight Express,Golden Globe Award for Best Supporting Actor – Motion Picture
tt0077928,Midnight Express,BAFTA Award for Best Direction
tt0077928,Midnight Express,BAFTA Award for Best Editing
tt0171804,Boys Don't Cry,National Board of Review: Top Ten Films
tt0386117,Where the Wild Things Are,National Board of Review: Top Ten Films
tt0077928,Midnight Express,National Board of Review: Top Ten Films
tt0171804,Boys Don't Cry,Academy Award for Best Actress
tt0172493,"Girl, Interrupted",Academy Award for Best Supporting Actress
tt0258068,The Quiet American,National Board of Review: Top Ten Films
tt0077928,Midnight Express,Golden Globe Award for Best Screenplay
tt0077928,Midnight Express,Golden Globe Award for Best Motion Picture – Drama
tt0112573,Braveheart,National Board of Review: Top Ten Films
tt0112573,Braveheart,Academy Award for Best Picture
tt0481499,The Croods,Annie Award
tt0112573,Braveheart,Academy Award for Best Director
tt0112573,Braveheart,Academy Award for Best Cinematography
tt0112573,Braveheart,Academy Award for Best Makeup and Hairstyling
tt0112573,Braveheart,Academy Award for Best Sound Editing
tt1431181,Another Year,National Board of Review: Top Ten Films
tt1431181,Another Year,Amanda Award for Best Foreign Feature Film
tt0203119,Sexy Beast,European Film Award for Best Actor
tt0107616,Much Ado About Nothing,National Board of Review: Top Ten Films
tt0084516,Poltergeist,Saturn Award for Best Make-up
tt1832382,A Separation,César Award for Best Foreign Film
tt1832382,A Separation,Asia Pacific Screen Award for Best Feature Film
tt1832382,A Separation,Academy Award for Best International Feature Film
tt1832382,A Separation,Golden Bear
tt1832382,A Separation,Silver Bear for Best Actress
tt1832382,A Separation,Silver Bear for Best Actor
tt0047472,Seven Brides for Seven Brothers,National Board of Review: Top Ten Films
tt0047472,Seven Brides for Seven Brothers,Academy Award for Best Original Musical Score
tt0115798,The Cable Guy,MTV Movie Award for Best Comedic Performance
tt0115798,The Cable Guy,MTV Movie Award for Best Villain
tt0046911,Diabolique,Louis Delluc Prize
tt0115744,Brassed Off,César Award for Best Foreign Film
tt0120601,Being John Malkovich,BAFTA Award for Best Original Screenplay
tt0120601,Being John Malkovich,National Board of Review: Top Ten Films
tt0120601,Being John Malkovich,Grand prix du Festival de Deauville
tt0077663,Heaven Can Wait,Academy Award for Best Production Design
tt0315983,House of Sand and Fog,National Board of Review: Top Ten Films
tt0061439,Camelot,"Academy Award for Best Score, Adaptation or Treatment"
tt0805564,Lars and the Real Girl,National Board of Review: Top Ten Films
tt0092133,Under the Cherry Moon,Golden Raspberry Award for Worst Original Song
tt0092133,Under the Cherry Moon,Golden Raspberry Award for Worst Picture
tt0092133,Under the Cherry Moon,Golden Raspberry Award for Worst Actor
tt0092133,Under the Cherry Moon,Golden Raspberry Award for Worst Supporting Actor
tt0092133,Under the Cherry Moon,Golden Raspberry Award for Worst Director
tt0081777,Xanadu,Golden Raspberry Award for Worst Director
tt0154420,The Celebration,European Film Award for European Discovery of the Year
tt0154420,The Celebration,Amanda Award for Best Nordic Feature Film
tt0154420,The Celebration,Silver nugget for the best foreign film
tt0324197,Time of the Wolf,Sitges Film Festival Best Screenplay award
tt0061439,Camelot,Academy Award for Best Costume Design
tt0061439,Camelot,Academy Award for Best Production Design
tt0879843,Katyń,European Film Academy Prix d'Excellence
tt0117218,The Nutty Professor,Academy Award for Best Makeup and Hairstyling
tt0031679,Mr. Smith Goes to Washington,National Board of Review: Top Ten Films
tt0108394,Three Colours: Blue,Golden Lion
tt0031679,Mr. Smith Goes to Washington,Academy Award for Best Story
tt1313104,The Cove,Academy Award for Best Documentary Feature Film
tt1313104,The Cove,Genesis Award
tt1313104,The Cove,Sundance Audience Award: U.S. Documentary
tt0054387,The Time Machine,Academy Award for Best Special Effects
tt0468489,Half Nelson,Independent Spirit Award for Best Female Lead
tt0468489,Half Nelson,Independent Spirit Award for Best Male Lead
tt0390022,Friday Night Lights,Best Sports Movie ESPY Award
